Id,age,gender,ind-debateclub,ind-degree,ind-entrepeneur_exp,ind-exact_study,ind-international_exp,ind-languages,ind-previous_exp,ind-programming_exp,ind-testresult,ind-university_grade,nationality,sport,decision
x1822c,24,male,True,master,False,False,True,2,1,False,24,49,Belgian,Football,False
x7344g,25,female,False,bachelor,False,True,False,1,1,False,31,63,Dutch,Running,False
x1748d,26,male,False,phd,True,False,True,2,1,False,24,59,Dutch,Rugby,False
x8720d,26,male,False,master,False,False,True,1,1,False,24,56,Dutch,Golf,False
x6920e,28,male,False,bachelor,False,False,False,0,1,False,20,54,Dutch,Cricket,False
x6362a,27,male,True,bachelor,True,False,False,3,1,False,29,50,Dutch,Football,False
x8139b,26,male,False,bachelor,True,False,False,2,1,False,16,55,Dutch,Rugby,False
x4446c,24,male,False,bachelor,False,True,False,1,1,True,37,64,Dutch,Cricket,False
x1624a,25,male,True,master,True,False,False,2,1,False,40,68,German,Rugby,True
x9768d,27,female,False,master,False,False,True,1,1,False,29,63,German,Swimming,False
x6625c,32,male,False,bachelor,False,False,True,0,1,False,11,50,Dutch,Football,False
x4894f,29,male,False,master,True,False,False,2,1,False,24,52,Dutch,Rugby,False
x6441a,30,male,True,bachelor,True,False,False,2,1,False,30,62,Dutch,Football,False
x4872a,29,male,False,master,False,True,False,2,1,False,28,68,Dutch,Football,True
x3084c,22,female,False,master,False,True,True,1,1,True,33,72,Dutch,Chess,True
x3753a,28,male,True,bachelor,True,True,False,2,1,False,41,67,Dutch,Football,False
x4584g,23,male,False,bachelor,False,True,True,1,1,False,35,65,Dutch,Football,True
x5794e,26,other,False,bachelor,True,False,False,2,1,False,25,60,Dutch,Rugby,False
x4738g,21,female,False,bachelor,False,True,False,1,1,False,24,65,Dutch,Running,False
x6916d,23,female,True,bachelor,False,True,False,2,1,True,33,70,Dutch,Swimming,True
x8370a,24,male,True,bachelor,False,True,False,2,1,False,32,68,Dutch,Tennis,True
x6306f,29,male,False,bachelor,False,False,False,0,1,False,30,56,Dutch,Cricket,False
x9792g,28,male,True,master,False,False,False,2,1,False,23,53,Dutch,Swimming,False
x1172f,30,male,False,master,False,False,True,1,1,False,32,59,Dutch,Football,False
x8878f,25,female,False,bachelor,False,False,False,1,1,False,38,58,Dutch,Swimming,False
x9392b,26,male,False,bachelor,False,True,True,1,1,False,45,63,German,Rugby,False
x3652a,21,male,True,master,True,True,False,2,1,True,33,68,Dutch,Tennis,False
x6929e,29,other,False,master,False,False,False,1,1,False,28,59,Dutch,Rugby,False
x1622b,29,male,False,master,False,False,True,0,1,False,37,59,Dutch,Golf,False
x4347c,28,male,False,master,False,False,False,2,1,False,47,64,Dutch,Swimming,False
x8302g,23,female,False,bachelor,False,True,False,1,1,False,28,64,Dutch,Swimming,False
x9939d,24,female,True,bachelor,True,False,False,2,1,True,32,64,Dutch,Football,False
x4116f,21,female,False,master,False,True,False,0,1,True,32,64,Dutch,Swimming,False
x2905c,31,male,False,phd,False,False,True,1,1,False,15,57,Dutch,Swimming,False
x7752d,26,female,False,master,False,True,False,1,1,False,27,68,Dutch,Football,False
x6835f,24,female,False,bachelor,False,True,False,2,1,True,35,68,German,Swimming,False
x8019a,30,female,True,master,True,False,False,3,1,False,27,55,Dutch,Rugby,False
x6141f,28,female,False,phd,False,True,False,1,1,True,40,75,Dutch,Chess,True
x7148f,25,male,False,bachelor,False,True,False,1,1,False,28,62,Dutch,Football,False
x8058d,30,male,True,master,False,False,False,2,1,False,39,67,German,Swimming,True
x7316d,23,female,False,phd,False,True,False,1,1,True,33,75,Dutch,Swimming,True
x7625c,32,male,False,bachelor,False,True,True,0,1,True,39,62,Belgian,Rugby,False
x8326d,23,female,False,phd,False,True,False,1,1,True,28,74,Dutch,Chess,True
x2343b,29,male,False,master,False,True,True,0,1,True,35,66,Dutch,Rugby,False
x1881c,29,male,False,bachelor,False,False,False,2,1,False,32,60,German,Rugby,False
x7490f,28,female,False,master,False,True,False,1,1,True,28,64,Belgian,Chess,False
x7923e,29,male,False,master,False,False,True,1,1,False,34,65,Dutch,Cricket,True
x8420e,21,male,False,master,False,True,False,2,1,True,40,69,Dutch,Football,True
x6541f,22,female,False,bachelor,False,False,False,1,1,True,20,64,German,Chess,False
x6240d,31,female,False,phd,False,True,True,2,1,False,39,73,Dutch,Golf,True
x4968c,29,male,True,master,False,False,False,2,1,False,16,58,Dutch,Football,False
x7096g,28,male,False,master,False,True,False,1,1,True,29,69,Dutch,Running,True
x9955e,23,male,False,bachelor,False,True,False,1,1,True,39,63,Dutch,Cricket,False
x4230e,27,male,True,bachelor,False,False,False,2,1,False,28,62,Dutch,Rugby,False
x4706a,28,male,False,master,False,True,True,2,1,True,26,65,Dutch,Rugby,True
x8575g,30,male,True,bachelor,True,False,False,3,1,False,27,57,Dutch,Rugby,False
x8509d,29,male,False,phd,False,False,True,0,1,False,39,59,Dutch,Golf,False
x5031b,26,female,False,bachelor,False,True,False,0,1,True,23,65,Dutch,Chess,False
x9930f,21,male,False,bachelor,False,False,False,1,1,False,23,58,Dutch,Football,False
x7103d,32,female,False,bachelor,False,False,False,1,1,False,35,57,Dutch,Golf,False
x3847e,27,female,True,bachelor,False,True,False,2,1,True,40,63,Dutch,Football,False
x7585f,27,female,False,phd,False,True,True,1,1,True,35,73,Dutch,Chess,True
x7537a,22,female,False,master,False,True,False,1,1,True,29,72,Dutch,Chess,True
x7487c,22,female,False,bachelor,False,True,False,1,1,True,45,70,Dutch,Football,True
x9142e,28,male,False,master,False,True,False,0,1,True,39,63,Dutch,Rugby,False
x7164g,29,female,False,master,False,True,True,1,1,False,35,65,German,Football,True
x4897g,28,male,False,master,False,False,False,1,1,False,22,54,Dutch,Cricket,False
x3124f,26,male,True,bachelor,False,False,False,2,1,False,30,62,Dutch,Tennis,False
x4337d,25,female,False,bachelor,False,False,False,0,1,False,26,55,Dutch,Chess,False
x8643d,29,male,False,master,False,False,False,2,1,False,31,60,German,Rugby,False
x8978a,21,female,False,master,False,True,False,1,1,True,43,72,Belgian,Golf,True
x4608f,27,female,True,master,True,False,True,3,1,False,31,55,Dutch,Football,False
x9387g,25,male,True,bachelor,False,False,False,2,1,False,24,59,Belgian,Rugby,False
x5855g,24,female,False,master,False,True,False,1,1,False,39,66,German,Chess,True
x6111g,22,female,False,bachelor,False,False,False,1,1,True,30,58,Dutch,Swimming,False
x1582a,27,female,False,phd,False,True,True,1,1,False,36,67,German,Rugby,True
x7640d,29,female,True,bachelor,True,False,False,3,1,False,38,63,Dutch,Football,False
x9028c,28,male,False,phd,False,True,False,0,1,True,28,69,Dutch,Chess,False
x2411e,28,female,True,bachelor,False,True,False,1,1,True,32,66,Dutch,Chess,True
x8506d,21,female,False,bachelor,False,True,False,1,1,True,31,69,Dutch,Tennis,False
x3680c,31,male,False,master,False,False,True,0,1,False,22,61,Dutch,Cricket,False
x4226d,27,male,False,master,False,False,False,1,1,False,28,54,Dutch,Rugby,False
x9075e,22,male,False,bachelor,False,True,False,2,1,False,46,67,Dutch,Football,True
x4087e,26,female,False,master,False,True,False,1,1,False,23,65,Dutch,Tennis,True
x2900d,24,female,False,master,False,True,False,2,1,True,32,65,Dutch,Football,True
x1190b,25,male,True,bachelor,False,False,False,1,1,False,29,53,Dutch,Football,False
x2537a,25,male,True,bachelor,True,False,False,2,1,False,28,55,Dutch,Rugby,False
x5626d,28,female,True,bachelor,False,False,False,2,1,False,29,60,Dutch,Rugby,False
x8632d,30,female,False,phd,False,True,False,0,1,True,25,63,Dutch,Rugby,False
x5899a,26,female,False,bachelor,False,False,False,1,1,True,33,65,Dutch,Chess,True
x5799b,24,male,False,bachelor,False,False,True,2,1,False,24,57,Dutch,Football,False
x2915f,26,male,True,master,False,False,False,2,1,False,17,56,Dutch,Football,False
x3921c,30,male,False,bachelor,False,False,False,2,1,False,32,53,Dutch,Rugby,False
x9999d,28,female,False,bachelor,False,False,False,0,1,False,34,60,Dutch,Running,False
x7374c,23,male,False,master,False,True,False,1,1,True,35,70,Dutch,Swimming,True
x2567b,28,female,False,master,False,False,False,1,1,False,31,61,Dutch,Football,False
x6958a,26,male,False,bachelor,False,True,False,1,1,True,40,70,Dutch,Football,True
x4178f,26,other,False,master,False,True,False,1,1,True,37,72,Belgian,Running,True
x6933b,25,male,True,bachelor,True,False,False,3,1,False,33,58,Dutch,Football,False
x3315e,32,male,False,master,False,False,True,1,1,False,26,56,Dutch,Rugby,False
x7661a,26,male,False,bachelor,False,False,False,1,1,False,36,59,Dutch,Cricket,False
x2326b,28,male,True,master,True,False,True,3,1,False,29,55,Dutch,Football,False
x6362b,30,male,True,bachelor,False,False,False,2,1,False,27,54,Dutch,Football,False
x6423a,25,male,True,bachelor,False,True,False,2,1,True,26,65,Dutch,Tennis,True
x2097e,24,male,False,bachelor,True,False,False,1,1,True,30,59,Belgian,Football,False
x7290c,27,female,False,bachelor,False,False,False,1,1,False,24,57,Dutch,Football,False
x2159f,30,female,False,master,False,False,True,1,1,False,26,60,Dutch,Football,False
x9738a,22,male,False,bachelor,False,True,False,2,1,True,27,64,Dutch,Cricket,False
x1142c,26,male,False,bachelor,False,False,False,2,1,False,23,58,German,Football,False
x3065c,25,male,True,bachelor,True,False,False,3,1,False,28,55,Dutch,Rugby,False
x6029d,24,male,False,bachelor,True,False,False,2,1,False,32,52,Dutch,Football,False
x1874c,27,male,True,master,True,False,False,2,1,False,40,62,Dutch,Tennis,False
x4685f,23,female,False,bachelor,False,True,False,0,1,False,24,61,Dutch,Chess,False
x5886c,28,male,False,master,False,False,True,1,1,False,27,55,Dutch,Rugby,False
x2827e,30,male,False,master,False,True,True,0,1,True,28,70,German,Cricket,False
x4236c,27,male,False,bachelor,False,False,True,1,1,False,28,63,Dutch,Cricket,False
x5653f,28,male,False,master,False,True,True,2,1,True,27,64,Belgian,Rugby,False
x3808f,25,male,False,bachelor,False,False,False,1,1,False,31,50,Dutch,Rugby,False
x3073c,26,male,True,bachelor,True,False,False,2,1,False,22,49,Dutch,Football,False
x1668f,27,female,False,master,False,False,True,1,1,False,32,55,German,Rugby,False
x8418d,26,male,False,bachelor,True,False,False,2,1,False,27,49,Dutch,Football,False
x7604a,30,male,True,master,True,False,True,3,1,False,42,62,Dutch,Football,False
x4072d,27,female,False,master,False,True,False,1,1,True,29,73,Dutch,Running,True
x9877b,25,female,False,master,False,True,False,1,1,True,40,69,German,Cricket,True
x3503f,23,female,False,bachelor,False,False,False,0,1,False,34,58,Dutch,Running,False
x2581f,21,male,False,bachelor,False,True,False,1,1,False,25,61,Dutch,Swimming,False
x1759c,27,male,False,phd,False,False,True,1,1,False,34,59,Dutch,Golf,False
x5975c,29,male,True,master,True,False,False,3,1,False,32,61,Dutch,Rugby,False
x9183e,30,male,True,master,True,False,False,3,1,False,30,64,Dutch,Football,False
x6056f,32,female,False,master,False,True,True,1,1,False,30,69,Belgian,Cricket,True
x2179d,27,male,False,bachelor,False,False,False,1,1,False,27,62,Dutch,Cricket,False
x1137e,28,female,False,master,False,True,False,1,1,False,44,68,Dutch,Football,True
x5449c,22,female,True,master,False,False,False,2,1,False,30,61,Dutch,Running,False
x7097g,26,female,False,master,False,True,False,0,1,True,35,64,German,Golf,False
x1340f,21,female,False,bachelor,False,False,False,1,1,False,24,56,Dutch,Football,False
x6024g,28,male,False,master,False,True,False,1,1,False,28,65,Dutch,Cricket,True
x5785c,32,female,False,bachelor,False,True,False,1,1,True,37,65,Dutch,Football,True
x6601a,26,female,False,bachelor,True,True,False,2,1,True,26,66,Dutch,Cricket,False
x2372f,25,male,True,bachelor,False,False,False,2,1,False,23,51,Dutch,Rugby,False
x2848f,26,male,True,master,False,False,False,2,1,False,25,51,Dutch,Rugby,False
x8326a,21,male,False,bachelor,False,True,False,1,1,False,32,63,Dutch,Football,False
x9887b,26,male,True,master,True,False,False,2,1,False,26,55,Dutch,Rugby,False
x1125c,24,male,False,bachelor,False,False,False,2,1,False,32,62,Dutch,Rugby,False
x6563a,27,female,False,phd,False,False,True,1,1,False,34,63,Dutch,Golf,False
x3023f,22,male,True,master,True,True,False,2,1,True,41,75,Belgian,Tennis,True
x4042g,28,female,False,bachelor,False,False,False,0,1,False,24,58,Dutch,Running,False
x9335e,22,female,False,bachelor,False,False,False,0,1,False,29,61,Dutch,Swimming,False
x9664c,28,female,False,phd,False,True,True,0,1,True,40,69,Dutch,Swimming,False
x6636f,24,male,True,phd,True,False,True,2,1,False,42,56,German,Swimming,False
x2609c,28,male,False,bachelor,False,True,False,1,1,True,22,58,Dutch,Football,False
x4815g,28,male,False,master,False,True,True,1,1,False,34,66,Dutch,Football,True
x9092f,29,male,False,master,False,False,False,2,1,False,16,52,German,Rugby,False
x6550g,22,female,False,master,False,True,False,1,1,True,35,71,Belgian,Running,True
x4003f,24,male,False,bachelor,False,True,False,1,1,False,41,65,Belgian,Running,True
x8292e,27,male,True,master,True,False,False,2,1,False,24,59,Dutch,Swimming,False
x9325a,25,male,True,master,True,False,True,2,1,False,27,64,Dutch,Rugby,False
x9073b,28,male,True,master,True,False,False,3,1,False,32,58,Dutch,Football,False
x5934d,23,male,False,bachelor,False,True,False,2,1,False,23,63,Dutch,Golf,False
x3577c,23,male,False,bachelor,True,True,False,2,1,False,29,65,Dutch,Swimming,False
x4886e,25,male,False,master,False,False,False,2,1,False,33,62,Dutch,Tennis,False
x2035d,28,female,False,phd,False,True,True,0,1,True,33,74,Dutch,Chess,False
x2663d,30,female,False,master,False,False,True,0,1,False,26,55,Dutch,Cricket,False
x5999d,24,female,False,bachelor,False,False,False,1,1,False,31,56,Dutch,Tennis,False
x1748f,27,other,True,bachelor,False,False,False,2,1,False,32,61,Dutch,Running,False
x5113e,30,male,True,master,True,False,False,3,1,False,29,56,Dutch,Rugby,False
x3688g,23,male,False,master,False,True,False,1,1,True,34,72,Dutch,Swimming,True
x6000b,30,female,False,master,False,False,True,1,1,False,33,64,Dutch,Golf,False
x4795d,30,male,True,bachelor,False,False,False,3,1,False,35,52,German,Tennis,False
x3595e,24,female,False,master,False,False,False,2,1,True,34,64,Dutch,Chess,False
x3929c,25,male,False,bachelor,False,False,False,1,1,False,25,56,Dutch,Tennis,False
x4617c,23,female,False,master,False,True,False,0,1,True,35,73,German,Running,False
x3454d,21,male,False,master,False,True,False,2,1,True,28,66,Dutch,Golf,True
x8892e,27,female,False,bachelor,False,False,False,1,1,True,31,63,Dutch,Chess,False
x5950c,25,female,False,master,False,True,False,1,1,True,29,68,German,Running,True
x9768b,32,female,False,bachelor,False,False,False,1,1,False,25,63,Dutch,Cricket,False
x6110b,25,female,False,master,False,True,False,0,1,False,34,66,Dutch,Chess,True
x3191f,30,female,True,bachelor,True,False,False,3,1,False,30,58,Dutch,Football,False
x7579a,27,male,False,bachelor,False,False,False,1,1,False,28,50,Belgian,Swimming,False
x5211e,28,female,False,bachelor,False,False,False,0,1,False,26,57,Dutch,Golf,False
x2868e,30,male,False,master,False,True,True,0,1,True,35,67,Dutch,Cricket,False
x6002c,27,male,False,master,False,True,False,1,1,False,34,64,Dutch,Golf,False
x6369f,26,female,False,master,False,True,True,1,1,True,36,68,Dutch,Football,True
x9557b,24,female,False,master,False,True,False,1,1,True,28,66,Dutch,Football,True
x8318f,29,male,False,bachelor,True,False,False,2,1,False,29,57,Dutch,Rugby,False
x9944f,23,male,False,master,True,True,False,2,1,True,39,75,Dutch,Cricket,True
x3193b,26,female,False,bachelor,False,False,False,1,1,False,31,62,Dutch,Tennis,False
x4089f,32,female,False,bachelor,False,False,False,0,1,False,17,56,German,Rugby,False
x4248b,26,male,False,bachelor,False,False,True,0,1,False,27,54,Dutch,Swimming,False
x2937b,23,female,False,bachelor,True,True,False,2,1,True,47,72,Dutch,Football,True
x3711b,25,male,True,master,True,False,False,3,1,False,35,55,Dutch,Football,False
x6338c,27,male,True,bachelor,True,False,False,3,1,False,27,62,Dutch,Rugby,False
x5689b,21,female,False,bachelor,False,False,False,1,1,True,32,61,Belgian,Running,False
x1454g,30,female,False,bachelor,False,False,False,1,1,False,34,65,Dutch,Swimming,True
x4277d,22,female,True,bachelor,False,True,False,2,1,True,40,69,Dutch,Golf,False
x4358b,27,male,False,bachelor,True,False,False,2,1,False,25,63,Dutch,Swimming,False
x8182a,28,male,False,bachelor,False,True,False,1,1,False,35,64,Dutch,Swimming,False
x2455d,27,female,False,phd,False,False,True,1,1,False,31,57,Dutch,Rugby,False
x5924e,24,male,False,master,True,True,False,2,1,False,33,69,Dutch,Running,True
x2444e,27,male,False,bachelor,False,False,False,1,1,False,30,57,Belgian,Football,False
x7672a,27,female,False,bachelor,False,True,False,1,1,True,38,67,Dutch,Chess,True
x4071d,32,female,False,phd,False,False,True,1,1,False,36,64,Dutch,Rugby,False
x6366b,30,male,False,bachelor,False,False,False,2,1,False,18,49,German,Rugby,False
x6523g,25,female,False,master,False,False,False,1,1,True,35,63,Dutch,Chess,False
x1689c,24,female,False,bachelor,False,True,False,1,1,True,33,68,Dutch,Golf,True
x1893d,25,male,False,bachelor,True,True,False,2,1,True,37,74,Dutch,Cricket,True
x3920b,29,male,False,master,False,False,False,2,1,False,33,67,Dutch,Cricket,True
x2396d,28,female,False,bachelor,False,False,False,0,1,False,28,59,Dutch,Rugby,False
x6249c,24,female,False,bachelor,False,False,False,1,1,True,34,57,Dutch,Golf,False
x1462c,32,male,False,bachelor,False,False,False,0,1,False,28,58,Dutch,Cricket,False
x6020e,31,male,False,master,False,True,True,1,1,True,29,70,Dutch,Cricket,True
x8605a,28,female,False,bachelor,False,False,False,1,1,True,30,64,Dutch,Tennis,False
x5361f,28,male,True,bachelor,True,False,False,2,1,False,31,62,Dutch,Football,False
x4250d,27,male,True,master,True,False,False,3,1,False,32,53,Dutch,Football,False
x1677a,26,female,False,bachelor,False,False,False,0,1,False,32,58,Belgian,Golf,False
x4017a,28,female,False,master,False,False,True,0,1,False,24,58,Dutch,Golf,False
x4768a,26,male,False,bachelor,False,True,True,1,1,False,44,64,Dutch,Swimming,False
x1677g,24,female,False,bachelor,False,False,True,1,1,False,22,63,Dutch,Tennis,False
